Device,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.70683,3.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.7485,2.33333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,4.83183,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_c::0,QZ0::32,c::0,0,c,4.98281,1.0875,1.90313,1.875,QZ0,,,,,,,,32,4,R,4,1,5.16516,2.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,1.65475,0.166667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.07141,0.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.27975,0.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.36308,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.44641,0.166667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.44641,0.416667,0.0416667,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.23808,0.416667,0.0416667,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.48808,0.375,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.48808,0.708333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.65475,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.77975,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.82141,0.791667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.82141,1.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.86308,0.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.86308,0.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,2.90475,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.07141,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.19641,1.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.23808,0.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.52975,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.65475,1.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.82141,1.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.82141,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.86308,0.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.90475,0.833333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.98808,1.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,3.98808,2.08333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_b::3,QZ0::32,b::3,3,b,3.01719,8.60469,1.88437,1.64063,QZ0,,,,,,,,32,4,R,4,1,4.19641,2.95833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.01933,0.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.061,0.333333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.22766,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.686,0.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.76933,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.85266,0.0833333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,2.89433,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,2,2.89433,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.186,0.666667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.22766,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.22766,1.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.26933,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.436,0.666667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.47766,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.51933,1.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.64433,1.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.64433,0.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.686,1.375,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.686,2.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.686,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.76933,1.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.811,2.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.811,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,3.936,2.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.061,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.10266,1.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.10266,1,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.186,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.22766,1.54167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.436,1.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.64433,2.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.64433,3.66667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,4.72766,1.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,5.14433,1.91667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
frog,2014_07_25_incubator_4_chloroquine_2,frog_a::0,QZ0::32,a::0,0,a,0.967187,1.11719,1.87188,1.90938,QZ0,,,,,,,,32,4,R,4,1,5.311,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
